Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
SUV,beverly hills,CA,90210,miami,FL,33131,1725,COD/COP,2752,1,2021 mercedes-benz g-class,Runs,ENCLOSED,2023-02-22,r568210,Not specified,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Los Angeles - Long Beach - Anaheim,Miami - Fort Lauderdale - Pompano Beach,34.103131,-118.416253,25.765482,-80.188406,02_22_2023_16_32
CAR,Bishop,CA,93514,Jacksonville,FL,32210,1650,COD/COP,2526,1,1932 franklin airman,Runs,ENCLOSED,2023-02-22,10201326,"Text ?(754) 223-9567 *Company name, PU and DO dates*","Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Not specified,Jacksonville,37.50606,-118.377415,30.274794,-81.751056,02_22_2023_16_32
CAR,Burbank,CA,91502,Orlando,FL,32832,1600,FIFTEEN_BUSINESS_DAYS,2538,1,2020 lamborghini huracan,Runs,ENCLOSED,2023-02-24,Not specified,Not specified,LG Exotic Auto Trans/LG Exotic Auto Trans Broker,(310) 839-0900,sales@lgexoticautotransport.com,100.0,Los Angeles - Long Beach - Anaheim,Orlando - Kissimmee - Sanford,34.177273,-118.309626,28.399958,-81.179566,02_22_2023_16_32
CAR,Burbank,CA,91502,Savannah,GA,31410,1650,FIFTEEN_BUSINESS_DAYS,2438,1,2019 mbenz amg gt,Runs,ENCLOSED,2023-02-23,Not specified,Not specified,LG Exotic Auto Trans/LG Exotic Auto Trans Broker,(310) 839-0900,sales@lgexoticautotransport.com,100.0,Los Angeles - Long Beach - Anaheim,Savannah,34.177273,-118.309626,32.01943,-80.952741,02_22_2023_16_32
CAR,Burlingame,CA,94010,Essex,MA,01929,1800,TWO_BUSINESS_DAYS,3149,1,2016 mercedes s550e,Runs,ENCLOSED,2023-02-27,11285338,CALL 650-443-2020,All American Trucking & Transport Inc,(650) 443-2020,dispatch@moveauto.com,100.0,San Francisco - Oakland - Fremont,Boston - Cambridge - Quincy,37.567832,-122.369448,42.632303,-70.77843,02_22_2023_16_32
PICKUP,Canyon Country,CA,91387,Clarksville,TN,37042,1600,COD/COP,1993,1,1967 ford f,Inop,ENCLOSED,2023-03-06,10569614,Not specified,Eship Corp,(754) 222-5377,info@eshiptransport.com,98.6,Los Angeles - Long Beach - Anaheim,Clarksville,34.424742,-118.410016,36.559662,-87.406921,02_22_2023_16_32
CAR,canyon country,CA,91351,illinois city,IL,61259,950,COD/COP,1837,1,1969 ford torino,Runs,ENCLOSED,2023-02-25,30588327-uf,no comment,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.9,Los Angeles - Long Beach - Anaheim,Davenport - Moline - Rock Island,34.433792,-118.462336,41.393462,-90.925827,02_22_2023_16_32
CAR,carlsbad,CA,92009,pembina,ND,58271,1400,COD/COP,1946,1,1969 ford mustang,Runs,ENCLOSED,2023-03-02,677242,Not specified,Fidelity Auto Shipping,(786) 708-4141,dispatch@fidelityautoshipping.com,99.9,San Diego - Carlsbad - San Marcos,Not specified,33.09568,-117.244034,48.858932,-97.307261,02_22_2023_16_32
CAR,Chico,CA,95973,Everett,WA,98208,1200,COD/COP,704,1,1971 pontiac firebird,Runs,ENCLOSED,2023-03-01,11209775,TEXT 954-667-3199 NEEDS WINCH,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Chico,Seattle - Tacoma - Bellevue,39.86419,-121.869696,47.9008,-122.194521,02_22_2023_16_32
CAR,Citrus Heights,CA,95610,Ogden,UT,84414,600,COD/COP,681,1,1973 porsche 914,Runs,ENCLOSED,2023-02-28,Utah Porsche Text 7144251574 for dispatch,Not specified,3Js Transport LLC,(562) 794-5031,3jstransportco@gmail.com,100.0,Sacramento - Arden-Arcade - Roseville,Ogden - Clearfield,38.692609,-121.267626,41.317268,-111.961968,02_22_2023_16_32
CAR,colma,CA,94014,matthews,NC,28105,2000,COD/COP,2738,1,2023 lexus lx 600,Runs,ENCLOSED,2023-02-22,7946213,Not specified,Acertus,(314) 334-3400,dispatch@metrogistics.com,99.9,San Francisco - Oakland - Fremont,Charlotte - Gastonia - Rock Hill,37.686703,-122.438245,35.110446,-80.708955,02_22_2023_16_32
PICKUP,concord,CA,94519,rialto,CA,92376,700,COD/COP,415,1,1966 chevrolet 1/2 ton pickups,Inop,ENCLOSED,2023-02-27,145349-2,"pul: redding,ca 96002 del: rialto,ca 92376",SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,San Francisco - Oakland - Fremont,Riverside - San Bernardino - Ontario,37.990316,-122.001739,34.103086,-117.387353,02_22_2023_16_32
SUV,corte madera,CA,94925,guilford,ME,04443,1900,COD/COP,3337,1,2020 land rover range rover,Runs,ENCLOSED,2023-02-22,266239-74644,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,San Francisco - Oakland - Fremont,Not specified,37.922463,-122.511149,45.211538,-69.397985,02_22_2023_16_32
CAR,Costa Mesa,CA,92626,Monterey,CA,93940,500,COD/COP,357,1,2014 ferrari f12tdf,Runs,ENCLOSED,2023-02-23,2014Ferrari,"TEXT FOR DISPATCH 8327382879 NEED RACE RAMPS,SCAPE DOORS.",LS Logistics Express LLC,(832) 738-2645,lslogistics76@gmail.com,100.0,Los Angeles - Long Beach - Anaheim,Salinas,33.679094,-117.90553,36.583624,-121.836902,02_22_2023_16_32
CAR,covina,CA,91722,portland,OR,97201,800,COD/COP,980,1,2004 toyota camry solara,Runs,ENCLOSED,2023-02-28,1729967,"actual del in brookings,or 97415.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Los Angeles - Long Beach - Anaheim,Portland - Vancouver - Hillsboro,34.096626,-117.907348,45.507416,-122.689838,02_22_2023_16_32
CAR,covina,CA,91722,brookings,OR,97415,775,COD/COP,794,1,2004 toyota camry solara,Runs,ENCLOSED,2023-02-28,1729920,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Los Angeles - Long Beach - Anaheim,Not specified,34.096626,-117.907348,42.254825,-124.101297,02_22_2023_16_32
CAR,Cupertino,CA,95014,Justin,TX,76247,1350,COD/COP,1660,1,2000 chevrolet corvette,Runs,ENCLOSED,2023-03-07,678779,Not specified,Regal Auto Transport,(954) 727-1866,regalautotransport@gmail.com,99.3,San Jose - Sunnyvale - Santa Clara,Dallas - Fort Worth - Arlington,37.294256,-122.094441,33.087001,-97.314038,02_22_2023_16_32
SUV,davis,CA,95616,franklin,VA,23851,2050,COD/COP,2888,1,2017 polaris rzr 1000 4,Runs,ENCLOSED,2023-02-22,1727150,"actual p/u in lakehead,ca 96051.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Sacramento - Arden-Arcade - Roseville,Virginia Beach - Norfolk - Newport News,38.562963,-121.81601,36.676318,-76.956512,02_22_2023_16_32
CAR,Doyle,CA,96109,Bloomington,IN,47404,1450,COD/COP,2093,1,2000 dodge charger,Runs,ENCLOSED,2023-02-22,ENC4497,"CALL/TXT STEVE @ (561) 593-8375 $1,350 COD READY NOW!",RV Cars and Freight Transport LLC,(561) 228-1888,dispatch@rvcarsandfreightmovers.com,97.9,Not specified,Bloomington,39.922961,-120.144709,39.251124,-86.613988,02_22_2023_16_32
SUV,el segundo,CA,90245,gilbertsville,PA,19525,1550,COD/COP,2713,1,2023 vw taos,Runs,ENCLOSED,2023-02-22,267949-75444,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Los Angeles - Long Beach - Anaheim,Philadelphia - Camden - Wilmington,33.916064,-118.404075,40.31068,-75.583756,02_22_2023_16_32
CAR,Elk Grove,CA,95757,El Paso,TX,79912,950,COD/COP,1162,1,2019 mercedes-benz c300 4matic convertible (contract signed),Runs,ENCLOSED,2023-02-21,11451286,Mike || 404-806-6951 || Ready to dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Sacramento - Arden-Arcade - Roseville,El Paso,38.341726,-121.433934,31.85481,-106.533034,02_22_2023_16_32
SUV,Elk Grove,CA,95757,Westwood,NJ,07675,1700,COD/COP,2849,1,2021 bmw x5 m,Runs,ENCLOSED,2023-02-22,11308005,Not specified,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Sacramento - Arden-Arcade - Roseville,New York - Northern New Jersey - Long Island,38.341726,-121.433934,41.009864,-74.007072,02_22_2023_16_32
SUV,escondido,CA,92026,port ludlow,WA,98365,900,COD/COP,1270,1,2023 toyota rav4 prime xse,Runs,ENCLOSED,2023-03-02,264102-74910,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,San Diego - Carlsbad - San Marcos,Not specified,33.223536,-117.10682,47.903073,-122.699314,02_22_2023_16_32
CAR,Fair Oaks,CA,95628,Seaside,CA,93955,400,COD/COP,203,1,2011 ferrari 458,Runs,ENCLOSED,2023-02-23,458,Not specified,Porsche of Monterey,(888) 472-1547,azielinski@lithia.com,95.8,Sacramento - Arden-Arcade - Roseville,Salinas,38.64957,-121.254058,36.639819,-121.822211,02_22_2023_16_32
SUV,fairfield,CA,94534,simpsonville,SC,29681,1700,COD/COP,2643,1,2021 porsche macan,Runs,ENCLOSED,2023-03-04,r568840,call or request online: v2d&period;io/1nrew2,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Vallejo - Fairfield,Greenville - Mauldin - Easley,38.225028,-122.124457,34.767581,-82.221576,02_22_2023_16_32
CAR,fremont,CA,94536,billings,MT,59101,1310,COD/COP,1208,1,2022 ford mustang,Runs,ENCLOSED,2023-02-27,1729525,"actual del in cowley,wy 82420.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,San Francisco - Oakland - Fremont,Billings,37.56699,-121.982656,45.66025,-108.384307,02_22_2023_16_32
CAR,fremont,CA,94538,seattle,WA,98101,800,COD/COP,826,1,2020 audi a5,Runs,ENCLOSED,2023-03-01,1719437,Not specified,Montway LLC- Relocation,(224) 300-5401,vip@montway.com,100.0,San Francisco - Oakland - Fremont,Seattle - Tacoma - Bellevue,37.510101,-121.986139,47.611012,-122.333523,02_22_2023_16_32
PICKUP,Fremont,CA,94538,Tampa,FL,33601,1800,COD/COP,2816,1,2007 toyota tacoma,Runs,ENCLOSED,2023-02-22,10693678,Text or call 754-300-6033 Actual zips 94538 to 34219,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,San Francisco - Oakland - Fremont,Tampa - St. Petersburg - Clearwater,37.510101,-121.986139,27.9475,-82.4588,02_22_2023_16_32
CAR,Fresno,CA,93703,Fort Collins,CO,80521,800,COD/COP,1209,1,2020 honda civic,Runs,ENCLOSED,2023-02-22,11283955,Pick up ASAP || 4137260905,Quickship LLC,(888) 361-5514,info@quickshipcars.com,97.8,Fresno,Fort Collins - Loveland,36.768629,-119.761159,40.598394,-105.126392,02_22_2023_16_32
CAR,Fresno,CA,93710,Houston,TX,77047,1300,COD/COP,1782,1,1999 nissan 240z,Runs,ENCLOSED,2023-02-22,11450637,Not specified,Top Auto Logistics LLC,(713) 344-1335,jason@topautologistics.com,99.7,Fresno,Houston - Sugar Land - Baytown,36.82308,-119.758917,29.614261,-95.391041,02_22_2023_16_32
SUV,fresno,CA,93720,fernandina beach,FL,32034,1600,COD/COP,2603,1,2021 gmc terrain,Runs,ENCLOSED,2023-03-05,108477,Not specified,Ace Logistics Group Holdings LLC,(850) 790-0280,dispatch@tigerautotransport.com,100.0,Fresno,Jacksonville,36.861368,-119.761194,30.62019,-81.505612,02_22_2023_16_32
CAR,Goleta,CA,93117,Appleton,WI,54915,1315,COD/COP,2203,1,2011 kia forte,Runs,ENCLOSED,2023-02-22,11224292,Larry (404) 474-2655 || ASAP || Ready for dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Santa Maria - Santa Barbara,Appleton,34.511736,-120.062476,44.246996,-88.370866,02_22_2023_16_32
SUV,granite bay,CA,95746,paradise valley,AZ,85253,900,COD/COP,794,1,2020 jeep cherokee,Runs,ENCLOSED,2023-03-01,1701401,Not specified,Montway LLC- Relocation,(224) 300-5401,vip@montway.com,100.0,Sacramento - Arden-Arcade - Roseville,Phoenix - Mesa - Glendale,38.754388,-121.170859,33.545998,-111.969375,02_22_2023_16_32
CAR,Highland,CA,92346,Billings,MT,59106,1100,FIVE_BUSINESS_DAYS,1204,1,1969 chevrolet camaro,Runs,ENCLOSED,2023-02-24,11489090,Pay by dir dep or chk; text/call 2816357391 for load,Compass Transport LLC,(281) 635-7391,dispatch@compassautotransport.com,99.2,Riverside - San Bernardino - Ontario,Billings,34.119831,-117.168928,45.775349,-108.667216,02_22_2023_16_32
CAR,hollister,CA,95023,cowley,WY,82420,1280,COD/COP,1302,1,2022 ford mustang,Runs,ENCLOSED,2023-02-27,1729487,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,San Jose - Sunnyvale - Santa Clara,Not specified,36.89563,-121.183732,44.925098,-108.43654,02_22_2023_16_32
SUV,Indian Wells,CA,92210,Clyde Hill,WA,98004,900,COD/COP,1263,1,2022 porsche cayenne,Runs,ENCLOSED,2023-02-21,DA187,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Riverside - San Bernardino - Ontario,Seattle - Tacoma - Bellevue,33.70017,-116.336691,47.617746,-122.210797,02_22_2023_16_32
SUV,irvine,CA,92602,coventry township,OH,44319,1575,COD/COP,2366,1,2023 genesis gv80,Runs,ENCLOSED,2023-02-22,148478-1,"pul: palm springs,ca 92264 del: coventry township,oh 44319",SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Los Angeles - Long Beach - Anaheim,Akron,33.748442,-117.745505,40.97834,-81.524345,02_22_2023_16_32
SUV,Irvine,CA,92618,Birmingham,AL,35233,1200,COD/COP,2028,1,2021 toyota land cruiser,Runs,ENCLOSED,2023-02-22,Not specified,call 205-458-3044 or after hour 205-337-1099 or 205-337-1100,RMR 4X4 LLC,(205) 458-3044,admin@rmr4x4.com,100.0,Los Angeles - Long Beach - Anaheim,Birmingham - Hoover,33.685157,-117.734614,33.50826,-86.804535,02_22_2023_16_32
PICKUP,Irvine,CA,92620,Fort Worth,TX,76135,595,COD/COP,1390,1,1967 chevrolet c10/k10,Runs,ENCLOSED,2023-03-01,11244325,207-261-5275. Calls/Text. Ready to dispatch,Capstone Auto Trans Inc,(832) 521-7324,info@capstoneautotrans.com,100.0,Los Angeles - Long Beach - Anaheim,Dallas - Fort Worth - Arlington,33.70899,-117.758996,32.832536,-97.468908,02_22_2023_16_32
CAR,jurupa valley,CA,91752,jacksonville,FL,32218,1500,COD/COP,2396,1,2016 bmw m4 2dr cpe,Runs,ENCLOSED,2023-02-24,1380598,ach or net 20,Reindeer Logistics LLC,(800) 548-4020,stephen.mackay@reindeerauto.com,99.4,Riverside - San Bernardino - Ontario,Jacksonville,33.989521,-117.531614,30.487885,-81.672378,02_22_2023_16_32
CAR,la quinta,CA,92253,coventry township,OH,44319,1400,COD/COP,2281,1,2008 bentley continental gtc,Runs,ENCLOSED,2023-02-27,148482,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Riverside - San Bernardino - Ontario,Akron,33.666324,-116.278709,40.97834,-81.524345,02_22_2023_16_32
SUV,la quinta,CA,92253,bellevue,WA,98007,1100,COD/COP,1267,1,2022 land rover range rover velar,Runs,ENCLOSED,2023-02-23,535194-od,Not specified,Orange Auto Transport,(310) 299-2669,dispatch@shiporange.com,100.0,Riverside - San Bernardino - Ontario,Seattle - Tacoma - Bellevue,33.666324,-116.278709,47.619741,-122.142986,02_22_2023_16_32
SUV,Laguna Niguel,CA,92677,Louisville,CO,80027,855,COD/COP,1040,1,2015 lexus rx 350,Runs,ENCLOSED,2023-02-23,11446403,Harris || 404 400 2396,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.7,Los Angeles - Long Beach - Anaheim,Boulder,33.533718,-117.707353,39.957005,-105.157764,02_22_2023_16_32
CAR,Laguna Niguel,CA,92607,Plano,TX,75093,865,COD/COP,1436,1,2022 tesla x,Runs,ENCLOSED,2023-02-22,11287030,(470) 795-8057 / call or text / ready for the pickup,Cheapautotrans Inc,(770) 881-7185,info@cheapautotrans.com,96.3,Los Angeles - Long Beach - Anaheim,Dallas - Fort Worth - Arlington,33.5425,-117.7825,33.036713,-96.813533,02_22_2023_16_32
SUV,lakehead,CA,96051,franklin,VA,23851,2050,COD/COP,2968,1,2017 polaris rzr 1000 4,Runs,ENCLOSED,2023-02-22,1727040,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Redding,Virginia Beach - Norfolk - Newport News,40.949659,-122.341798,36.676318,-76.956512,02_22_2023_16_32
SUV,Lamirada,CA,90638,Carrollton,TX,75006,1100,COD/COP,1431,1,2021 ford bronco,Runs,ENCLOSED,2023-03-01,5503-FB,Not specified,Discount Auto and Truck Transporters LLC,(888) 285-2706,patriciacoff@yahoo.com,100.0,Los Angeles - Long Beach - Anaheim,Dallas - Fort Worth - Arlington,33.900831,-118.007176,32.951364,-96.891487,02_22_2023_16_32
CAR,Lancaster,CA,93535,Friendsville,TN,37737,1500,TEN_BUSINESS_DAYS,2126,1,2000 pontiac firebird,Runs,ENCLOSED,2023-03-08,103095,Call Laurel @ 402-403-3015; hard side only,"Mr. Car Shipper, LLC",(877) 563-8836,dispatch@mrcarshipper.com,100.0,Los Angeles - Long Beach - Anaheim,Knoxville,34.719866,-117.903558,35.75413,-84.1025,02_22_2023_16_32
CAR,long beach,CA,90802,granby,MO,64844,1475,COD/COP,1568,1,1976 ford elite coupe,Runs,ENCLOSED,2023-02-26,"on-15840 for more info, please text (209) 431-0978",Not specified,National Transport Services,(209) 431-0978,dispatch@shipnts.com,100.0,Los Angeles - Long Beach - Anaheim,Joplin,33.746545,-118.213256,36.908044,-94.249479,02_22_2023_16_32
SUV,loomis,CA,95650,pike road,AL,36064,1050,COD/COP,2455,1,1967 volkswagen campa,Runs,ENCLOSED,2022-12-06,30450278-ug,no comment,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Sacramento - Arden-Arcade - Roseville,Montgomery,38.815286,-121.167418,32.307547,-86.088348,02_22_2023_16_32
CAR,los alamitos,CA,90721,fayetteville,NC,28314,650,COD/COP,2560,1,2020 honda accord,Runs,ENCLOSED,2022-12-21,30451530-ug,no comment,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Los Angeles - Long Beach - Anaheim,Fayetteville,33.8032,-118.0714,35.06445,-79.018656,02_22_2023_16_32
PICKUP,Los Angeles,CA,90012,Joliet,MT,59041,1600,COD/COP,1224,1,1990 chevrolet c3500 ( 4 doors ) not a dually,Runs,ENCLOSED,2023-02-22,11039249,"L 20.5in W 84in H 82in Actual P/U Lake Havasu City, AZ 86403",Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Los Angeles - Long Beach - Anaheim,Billings,34.065549,-118.24054,45.484897,-109.027291,02_22_2023_16_32
SUV,los angeles,CA,90038,magnolia,TX,77354,1050,COD/COP,1566,1,2021 jeep wrangler unlimited,Runs,ENCLOSED,2023-02-27,148460,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Los Angeles - Long Beach - Anaheim,Houston - Sugar Land - Baytown,34.089167,-118.32715,30.209785,-95.662342,02_22_2023_16_32
CAR,los angeles,CA,90011,barboursville,WV,25504,1450,COD/COP,2301,1,1957 chevrolet corvette,Runs,ENCLOSED,2023-02-22,1726162,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Los Angeles - Long Beach - Anaheim,Huntington - Ashland,34.009842,-118.258642,38.371406,-82.26742,02_22_2023_16_32
CAR,los angeles,CA,90011,lexington,KY,40502,1450,COD/COP,2172,1,1957 chevrolet corvette,Runs,ENCLOSED,2023-02-22,1726940,"actual del in barboursville,wv 25504.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Los Angeles - Long Beach - Anaheim,Lexington - Fayette,34.009842,-118.258642,38.016015,-84.487883,02_22_2023_16_32
CAR,Los Angeles,CA,90046,North Hollywood,CA,91605,300,COD/COP,12,1,"2023 marble 5' 5"" x 5' 5"" (6000 lbs) forklift on and off",Inop,ENCLOSED,2023-02-21,11459363,Not specified,Haul Away Auto Transport Inc,(754) 201-2242,info@haulawayautotransport.com,98.7,Los Angeles - Long Beach - Anaheim,Los Angeles - Long Beach - Anaheim,34.10727,-118.36889,34.208154,-118.394128,02_22_2023_16_32
SUV,los angeles,CA,90077,ind crk vlg,FL,33154,1600,COD/COP,2748,1,2023 land rover range rover,Runs,ENCLOSED,2023-02-27,148552,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Los Angeles - Long Beach - Anaheim,Miami - Fort Lauderdale - Pompano Beach,34.102676,-118.452472,25.896634,-80.131287,02_22_2023_16_32
CAR,los angeles,CA,90068,great neck,NY,11021,1701,COD/COP,2817,1,1977 datsun sedan,Runs,ENCLOSED,2023-02-20,25770dg,call or txt 786-234-1889,Prestige Auto Transport LLC,(888) 529-6399,support@prestigeautotrans.com,99.8,Los Angeles - Long Beach - Anaheim,New York - Northern New Jersey - Long Island,34.129853,-118.335456,40.785804,-73.725505,02_22_2023_16_32
CAR,los angeles,CA,90011,glen allen,VA,23058,1450,COD/COP,2617,1,1957 chevrolet corvette,Runs,ENCLOSED,2023-02-22,1726455,"actual del in barboursville,wv 25504.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Los Angeles - Long Beach - Anaheim,Richmond,34.009842,-118.258642,37.6656,-77.5069,02_22_2023_16_32
CAR,los angeles,CA,90068,palm springs,CA,92262,200,COD/COP,114,1,1967 bristol 409,Runs,ENCLOSED,2023-03-01,1714839,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Los Angeles - Long Beach - Anaheim,Riverside - San Bernardino - Ontario,34.129853,-118.335456,33.866798,-116.583298,02_22_2023_16_32
CAR,los angeles,CA,90042,hayfield,MN,55940,900,COD/COP,1871,1,1976 mg midget,Runs,ENCLOSED,2023-02-24,30431363-as,call or text 865 328-7426,Albatross Auto Shipping LLC,(865) 381-8015,info@albatrossllc.net,100.0,Los Angeles - Long Beach - Anaheim,Rochester,34.113302,-118.191494,43.884724,-92.780304,02_22_2023_16_32
CAR,los angeles,CA,90001,woodbridge,VA,22192,1500,COD/COP,2665,1,2017 mercedes-benz cla,Runs,ENCLOSED,2023-03-01,253934-74701,"origin: las vegas,nv 89119",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Los Angeles - Long Beach - Anaheim,Washington - Arlington - Alexandria,33.973593,-118.247897,38.676479,-77.31705,02_22_2023_16_32
CAR,Los Angeles,CA,90031,Essex,NY,12936,2000,COD/COP,2883,1,1959 chrysler imperial,Runs,ENCLOSED,2023-03-05,11009129,must be door to door,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Los Angeles - Long Beach - Anaheim,Not specified,34.07913,-118.218128,44.2427,-73.38357,02_22_2023_16_32
CAR,los angeles,CA,90063,mineola,TX,75773,1200,TWO_BUSINESS_DAYS,1521,1,1965 rolls royce silver cloud iii,Runs,ENCLOSED,2023-02-23,on-15857 for more info please text 209-431-0978,Not specified,National Transport Services,(209) 431-0978,dispatch@shipnts.com,100.0,Los Angeles - Long Beach - Anaheim,Not specified,34.043832,-118.187484,32.664157,-95.470416,02_22_2023_16_32
CAR,mammoth lakes,CA,93546,bend,OR,97702,750,COD/COP,568,1,1956 chevrolet 210,Runs,ENCLOSED,2023-03-02,1720914,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,Bend,37.651343,-118.888918,43.972165,-121.256474,02_22_2023_16_32
SUV,Marina del Rey,CA,90292,Boca Raton,FL,33432,1600,TEN_BUSINESS_DAYS,2718,1,2021 land rover range rover,Runs,ENCLOSED,2023-02-22,11391493,Please call/text Manny @ 786.725.2238,AutoStar Transport Express LLC,(888) 802-8250,dispatch@autostartransport.com,100.0,Los Angeles - Long Beach - Anaheim,Miami - Fort Lauderdale - Pompano Beach,33.977854,-118.445271,26.346542,-80.08339,02_22_2023_16_32
SUV,Menlo Park,CA,94025,Washington,DC,20005,1600,COD/COP,2846,1,2018 mercedes-benz gl-class,Runs,ENCLOSED,2023-02-25,SFMD0227,Text 6264669688,Sky Fox LLC,(626) 466-9688,skyfoxdispatch@gmail.com,99.2,San Francisco - Oakland - Fremont,Washington - Arlington - Alexandria,37.459034,-122.186055,38.904224,-77.031798,02_22_2023_16_32
