Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
CAR,Seattle,WA,98134,Sarasota,FL,34241,1600,COD/COP,3218,1,2021 mercedes g-class,Runs,ENCLOSED,2023-02-11,7057570,call/text 904 712 3445 ready to go ,Global X Logistics LLC,(888) 273-0620,jean@globalxlogisticsllc.com,98.1,Seattle - Tacoma - Bellevue,North Port - Bradenton - Sarasota,47.571247,-122.337752,27.224923,-82.254726,02_11_2023_07_58
CAR,Seattle,WA,98188,Exton,PA,19341,1900,COD/COP,2782,1,2004 bmw m3,Runs,ENCLOSED,2023-02-15,Not specified,Not specified,Pa Euros,(610) 334-4142,service@paeuros.com,100.0,Seattle - Tacoma - Bellevue,Philadelphia - Camden - Wilmington,47.44821,-122.277851,40.039434,-75.638144,02_11_2023_07_58
CAR,seattle,WA,98101,fremont,CA,94536,1400,COD/COP,827,1,2014 porsche boxster,Runs,ENCLOSED,2023-02-16,259045-71689,"origin: sun valley,id 83353 destination: aptos,ca 95003",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Seattle - Tacoma - Bellevue,San Francisco - Oakland - Fremont,47.611012,-122.333523,37.56699,-121.982656,02_11_2023_07_58
CAR,seattle,WA,98121,santa clara,CA,95054,650,COD/COP,839,1,2022 hyundai elantra,Runs,ENCLOSED,2023-02-14,1709198,delivery on 01/20 or after.,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Seattle - Tacoma - Bellevue,San Jose - Sunnyvale - Santa Clara,47.613476,-122.347381,37.396312,-121.961396,02_11_2023_07_58
CAR,Spokane,WA,99224,Cary,IL,60013,1500,COD/COP,1783,1,2017 dodge viper,Runs,ENCLOSED,2023-02-10,C-PHIL,PLEASE CALL PHIL 630-989-7000,Illinois Motors,(630) 989-7000,phil@ilmotors.com,100.0,Spokane,Chicago - Naperville - Joliet,47.639764,-117.550836,42.225542,-88.231746,02_11_2023_07_58
CAR,Spokane,WA,99217,Colorado Springs,CO,80908,500,COD/COP,1154,1,1976 plymouth duster,Runs,ENCLOSED,2023-02-11,11035463,(210) 858 5650 Text/Call/Ready to dispatch,Capstone Auto Trans Inc,(832) 521-7324,info@capstoneautotrans.com,100.0,Spokane,Colorado Springs,47.74221,-117.256672,39.022441,-104.698044,02_11_2023_07_58
CAR,spokane,WA,99201,fort lauderdale,FL,33304,2350,COD/COP,3013,1,1957 ford thunderbird,Runs,ENCLOSED,2023-02-14,1721079,"actual p/u in whitefish,mt 59937.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Spokane,Miami - Fort Lauderdale - Pompano Beach,47.664781,-117.437532,26.137655,-80.123016,02_11_2023_07_58
CAR,Spokane,WA,99207,Pueblo,CO,81008,1201,COD/COP,1197,1,2021 bmw m2,Runs,ENCLOSED,2023-02-14,22923,Call or text Ron 954-243-2295,Sweet Spot Transport,(954) 243-2295,ronaldjstewart@gmail.com,100.0,Spokane,Pueblo,47.6898,-117.387428,38.447006,-104.594949,02_11_2023_07_58
SUV,Spokane,WA,99201,San Diego,CA,92122,900,COD/COP,1301,1,2021 mazda cx5,Runs,ENCLOSED,2023-02-15,11224532,"res to res, txt 754-799-4790","Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Spokane,San Diego - Carlsbad - San Marcos,47.664781,-117.437532,32.856744,-117.20717,02_11_2023_07_58
CAR,spokane,WA,99201,fremont,CA,94536,1400,COD/COP,895,1,2014 porsche boxster,Runs,ENCLOSED,2023-02-16,259045-71688,"origin: sun valley,id 83353 destination: aptos,ca 95003",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Spokane,San Francisco - Oakland - Fremont,47.664781,-117.437532,37.56699,-121.982656,02_11_2023_07_58
SUV,tacoma,WA,98409,austin,TX,78704,1600,TEN_BUSINESS_DAYS,2403,1,2015 jeep wrangler,Runs,ENCLOSED,2023-02-10,7741,Book on super-lb.com/Ez2L57,T&J Auto Transport,(843) 757-6750,tracey@tjautotransport.com,99.9,Seattle - Tacoma - Bellevue,Austin - Round Rock - San Marcos,47.21367,-122.472908,30.241524,-97.76877,02_11_2023_07_58
CAR,tacoma,WA,98409,chantilly,VA,20151,1650,COD/COP,2761,1,2015 porsche gt3,Runs,ENCLOSED,2023-02-15,1054825,get it 24/7 http:carshyp.com/crp/v2tv,Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Seattle - Tacoma - Bellevue,Washington - Arlington - Alexandria,47.21367,-122.472908,38.886153,-77.450992,02_11_2023_07_58
CAR,Tacoma,WA,98424,Bellaire,MI,49615,1600,FIFTEEN_BUSINESS_DAYS,2193,1,2014 bmw 6 series convertible,Runs,ENCLOSED,2023-02-17,2215,Please text  773 948 1366,MaxLex Express LLC,(253) 733-8750,maxlexllc@gmail.com,100.0,Seattle - Tacoma - Bellevue,Not specified,47.23785,-122.360279,44.963943,-85.202688,02_11_2023_07_58
CAR,vancouver,WA,98665,saint john,IN,46373,650,COD/COP,2145,1,2017 indian scout,Runs,ENCLOSED,2023-02-10,ja28519171,Not specified,Movevocity LLC,(305) 907-7152,info@movevocity.com,99.3,Portland - Vancouver - Hillsboro,Chicago - Naperville - Joliet,45.679855,-122.649732,41.450011,-87.472237,02_11_2023_07_58
CAR,vancouver,WA,98682,sonoma,CA,95476,700,COD/COP,634,1,1913 maxwell 35 4,Runs,ENCLOSED,2023-02-14,259727-72455,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Portland - Vancouver - Hillsboro,Santa Rosa - Petaluma,45.677123,-122.47168,38.245511,-122.462108,02_11_2023_07_58
CAR,Vancouver,WA,98683,Saint Louis,MO,63116,1550,COD/COP,2039,1,1955 chevrolet 210,Runs,ENCLOSED,2023-02-11,11343311,Text Ethan (918)-894-6076 COD,ASAP Transport Solutions LLC,(800) 757-1178,billing@asaptransportsolutions.com,100.0,Portland - Vancouver - Hillsboro,St. Louis,45.602584,-122.516174,38.581532,-90.268444,02_11_2023_07_58
CAR,woodinville,WA,98077,salem,UT,84653,1350,COD/COP,900,1,1956 ford thunderbird,Runs,ENCLOSED,2023-02-18,r567531,call or request online: v2d&period;io/1nrcd7,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Seattle - Tacoma - Bellevue,Provo - Orem,47.752374,-122.058564,40.026188,-111.644234,02_11_2023_07_58
CAR,Yakima,WA,98903,Longmont,CO,80501,1150,COD/COP,1176,1,2002 pontiac grand prix,Runs,ENCLOSED,2023-02-13,23-3400,https://shipez.us/dqtpw After 6 PM Eastern Time Call(754) 27,Freedom Auto Transport LLC,(954) 320-0330,dispatch@freedomautotransport.com,100.0,Yakima,Boulder,46.52659,-120.69566,40.168907,-105.09317,02_11_2023_07_58
CAR,Darien,WI,53114,Sherman Oaks,CA,91423,1600,COD/COP,2010,1,2007 mercedes-benz e-class,Runs,ENCLOSED,2023-02-13,29307267,http:iTruckify.com/u01kb,Easy Auto Ship LLC,(330) 208-2431,dispatch@easyautoship.net,100.0,Not specified,Los Angeles - Long Beach - Anaheim,42.612834,-88.746828,34.146527,-118.431076,02_11_2023_07_58
CAR,Darien,WI,53114,Sammamish,WA,98075,1800,FIVE_BUSINESS_DAYS,2000,1,2006 bmw 7 series sedan,Runs,ENCLOSED,2023-02-15,Not specified,Not specified,Geneva Motorcars LLC,(262) 235-2750,joelle@genevamotorcars.com,97.7,Not specified,Seattle - Tacoma - Bellevue,42.612834,-88.746828,47.588294,-122.034863,02_11_2023_07_58
CAR,fredonia,WI,53021,sanborn,IA,51248,500,COD/COP,459,1,2004 chevrolet corvette,Runs,ENCLOSED,2023-02-09,2004,Not specified,Sampson Corvettes,712-348-0130,sampson2@tcaexpress.net,100.0,Milwaukee - Waukesha - West Allis,Not specified,43.488256,-88.000502,43.200522,-95.65383,02_11_2023_07_58
CAR,Manitowoc,WI,54220,Atlanta,GA,30344,1101,TEN_BUSINESS_DAYS,893,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-18,Ready 2-18,Not specified,American Auto Transfers LLC,(408) 418-2921,amautotransfers14@gmail.com,99.8,Not specified,Atlanta - Sandy Springs - Marietta,44.108541,-87.722838,33.668748,-84.467656,02_11_2023_07_58
CAR,Manitowoc,WI,54220,Huron,OH,44839,450,COD/COP,468,1,1954 jaguar xk 120,Runs,ENCLOSED,2023-02-13,Jaguar-text,Not specified,Ideal  Express Car Carrier,(417) 576-0343,idealexpresscarcarrier@gmail.com,100.0,Not specified,Sandusky,44.108541,-87.722838,41.377038,-82.53513,02_11_2023_07_58
PICKUP,Mequon,WI,53092,Cave Creek,AZ,85331,1680,COD/COP,1827,1,1990 dodge ram,Runs,ENCLOSED,2023-02-20,11148092,CALL & TEXT 954 543 0689,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Milwaukee - Waukesha - West Allis,Phoenix - Mesa - Glendale,43.22145,-87.948345,33.841237,-111.917296,02_11_2023_07_58
PICKUP,Milwaukee,WI,53224,Kissimmee,FL,34747,925,COD/COP,1267,1,2011 dodge ram pickup 1500 crew cab,Runs,ENCLOSED,2023-02-10,11325848,"William
(404)806-1842",USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Milwaukee - Waukesha - West Allis,Orlando - Kissimmee - Sanford,43.163037,-88.03772,28.306137,-81.588964,02_11_2023_07_58
PICKUP,Milwaukee,WI,53224,Kissimmee,FL,34747,825,COD/COP,1267,1,2011 dodge ram pickup 1500 crew cab,Runs,ENCLOSED,2023-02-11,11341434,"William
(404) 806-1842",USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Milwaukee - Waukesha - West Allis,Orlando - Kissimmee - Sanford,43.163037,-88.03772,28.306137,-81.588964,02_11_2023_07_58
CAR,Milwaukee,WI,53208,Tucson,AZ,85710,1500,COD/COP,1865,1,1979 honda civic,Inop,ENCLOSED,2023-02-23,DB1605,Cash on Delivery,DB Auto Relocation Service,(520) 591-5305,dbdrivernetwork@gmail.com,100.0,Milwaukee - Waukesha - West Allis,Tucson,43.04233,-87.967312,32.213772,-110.823808,02_11_2023_07_58
CAR,stanley,WI,54768,spring,TX,77388,1300,COD/COP,1274,1,2007 mercedes-benz 600,Runs,ENCLOSED,2023-02-11,261223-72728,pickup today/tomorrow,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Eau Claire,Houston - Sugar Land - Baytown,44.878346,-90.924534,30.054922,-95.47728,02_11_2023_07_58
SUV,Stoughton,WI,53589,Las Vegas,NV,89123,1500,COD/COP,1730,1,2009 saturn vue,Runs,ENCLOSED,2023-02-20,10974395,Not specified,Power2ship Inc,(954) 654-7808,dispatch@power2ship.com,100.0,Madison,Las Vegas - Paradise,42.93215,-89.205772,36.035396,-115.149548,02_11_2023_07_58
CAR,augusta,WV,26704,saint louis,MO,63116,1200,COD/COP,742,1,1954 packard pacific,Runs,ENCLOSED,2023-02-22,30119,have contract down pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Winchester,St. Louis,39.315244,-78.600877,38.581532,-90.268444,02_11_2023_07_58
CAR,Keyser,WV,26726,Apex,NC,27502,500,COD/COP,350,1,1931 ford model a,Runs,ENCLOSED,2023-02-10,E27502-JP - Call Jimmy @ 816-863-4299 / 24-7 !!!,Not specified,Total Care Trans,(816) 326-7290,nate@totalcaretrans.com,99.9,Cumberland,Raleigh - Cary,39.41801,-79.006773,35.711544,-78.9187,02_11_2023_07_58
CAR,lewisburg,WV,24901,crawfordville,FL,32327,553,COD/COP,751,1,2021 chevrolet corvette,Runs,ENCLOSED,2023-02-10,3993447-at,ready to go,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Not specified,Tallahassee,37.852645,-80.437564,30.173134,-84.311774,02_11_2023_07_58
CAR,New Cumberland,WV,26047,Collierville,TN,38017,736,COD/COP,736,1,1977 buick regal  2 door,Runs,ENCLOSED,2023-02-10,272938,9018492643 text only,Casey And Dawn Enterprises LLC,(901) 849-2643,candd70@yahoo.com,100.0,Weirton - Steubenville,Memphis,40.520835,-80.593434,35.091114,-89.658597,02_11_2023_07_58
CAR,Pinedale,WY,82941,Dallas,TX,75226,1000,COD/COP,1206,1,1979 cadillac deville,Runs,ENCLOSED,2023-02-10,11289213,Anna 404-446-3911 // Ready for pick up,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Not specified,Dallas - Fort Worth - Arlington,42.785306,-109.727348,32.783758,-96.776214,02_11_2023_07_58
SUV,new orleans,LA,70122,minnetonka,MN,55343,1150,COD/COP,1222,1,2022 jeep grand wagoneer,Runs,ENCLOSED,2023-02-14,1721348,"del in stevens point,wi 54482.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,New Orleans - Metairie - Kenner,Minneapolis - St. Paul - Bloomington,30.080803,-90.060584,44.913464,-93.411228,02_11_2023_07_58
CAR,New Orleans,LA,70123,Panama City,FL,32401,550,TEN_BUSINESS_DAYS,337,1,1979 pontiac trans am,Runs,ENCLOSED,2023-02-24,9032041,9543002686 call text,"ShipYourCarNow, LLC",(917) 933-5723,cdfdtest@shipyourcarnow.com,99.7,New Orleans - Metairie - Kenner,Panama City - Lynn Haven,29.949328,-90.204824,30.161352,-85.668828,02_11_2023_07_58
SUV,new orleans,LA,70122,stevens point,WI,54482,1150,COD/COP,1142,1,2022 jeep grand wagoneer,Runs,ENCLOSED,2023-02-14,1721253,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,New Orleans - Metairie - Kenner,Not specified,30.080803,-90.060584,44.530236,-89.493118,02_11_2023_07_58
CAR,ponchatoula,LA,70454,las vegas,NV,89104,1400,COD/COP,1708,1,1958 plymouth 2 door,Inop,ENCLOSED,2023-02-13,259120-71738,"origin: leola,ar 72084",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Not specified,Las Vegas - Paradise,30.364893,-90.394912,36.151397,-115.10976,02_11_2023_07_58
CAR,Allston,MA,02134,Huntington,NY,11743,550,COD/COP,228,1,2022 porsche 911,Runs,ENCLOSED,2023-02-13,11307657,Not specified,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Boston - Cambridge - Quincy,New York - Northern New Jersey - Long Island,42.357649,-71.128887,40.874572,-73.414456,02_11_2023_07_58
CAR,Andover,MA,01810,Mead,CO,80542,1500,COD/COP,1997,1,1985 ford mustang,Runs,ENCLOSED,2023-02-07,MA-CO CALL OR TEXT DIEGO ONLY AT (786)234-1889,Not specified,Katalina Logistics Inc,772-202-2052,katalinalogisticsinc@gmail.com,100.0,Boston - Cambridge - Quincy,Greeley,42.649578,-71.166028,40.234415,-105.009634,02_11_2023_07_58
CAR,Auburn,MA,01501,Greentown,IN,46936,850,COD/COP,873,1,1968 chevrolet chevelle,Runs,ENCLOSED,2023-02-17,11256547,hard sd ready 2-17 cash cod txt call 754 422 8425 rob,Monarch Car Shipping,(754) 422-8425,robyn6053@gmail.com,100.0,Worcester,Kokomo,42.195675,-71.84607,40.485766,-85.947022,02_11_2023_07_58
CAR,Boston,MA,02108,Blacksburg,VA,24060,915,COD/COP,717,1,2022 ford bronco sport 4wd,Runs,ENCLOSED,2023-02-11,11049319,Larry (404) 474-2655 || ASAP || Ready for dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Boston - Cambridge - Quincy,Blacksburg - Christiansburg - Radford,42.357322,-71.0645,37.266757,-80.436765,02_11_2023_07_58
SUV,boston,MA,02199,plano,TX,75093,1400,COD/COP,1781,1,2023 porsche cayenne gts,Runs,ENCLOSED,2023-02-21,7522,Not specified,T&J Auto Transport,(843) 757-6750,tracey@tjautotransport.com,99.9,Boston - Cambridge - Quincy,Dallas - Fort Worth - Arlington,42.347435,-71.082265,33.036713,-96.813533,02_11_2023_07_58
CAR,Dorchester,MA,02122,Staten Island,NY,10304,400,COD/COP,233,1,1976 cadillac el dorado,Runs,ENCLOSED,2023-02-10,149,Not specified,Mike's Discount Auto Transport,(715) 687-4600,discountat@gmail.com,99.7,Boston - Cambridge - Quincy,New York - Northern New Jersey - Long Island,42.296954,-71.054622,40.607209,-74.095301,02_11_2023_07_58
CAR,Dover,MA,02030,Scarborough,ME,04074,300,COD/COP,124,1,2022 chevrolet corvette,Runs,ENCLOSED,2023-02-11,Dave,Not specified,Medway Imports LLC,508-533-3555,barry@medwayimports.com,100.0,Boston - Cambridge - Quincy,Portland - South Portland - Biddeford,42.241727,-71.287522,43.591658,-70.373274,02_11_2023_07_58
CAR,foxboro,MA,02035,cleveland,OH,44110,600,COD/COP,631,1,1969 plymouth satellite,Runs,ENCLOSED,2023-02-15,1722123,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Boston - Cambridge - Quincy,Cleveland - Elyria - Mentor,42.060874,-71.235452,41.565154,-81.565028,02_11_2023_07_58
PICKUP,foxboro,MA,02035,huntington beach,CA,92647,2200,COD/COP,2990,1,2023 ford f-150,Runs,ENCLOSED,2023-02-10,258326-71278,"origin: barkhamsted,ct 06063",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Boston - Cambridge - Quincy,Los Angeles - Long Beach - Anaheim,42.060874,-71.235452,33.726824,-118.006881,02_11_2023_07_58
CAR,Hopedale,MA,01747,Brewerton,NY,13029,450,COD/COP,293,1,1965 chevrolet corvair,Runs,ENCLOSED,2023-02-09,65e,text 508 269 8878,Milford Auto,508-269-8878,milfordauto@gmail.com,100.0,Worcester,Syracuse,42.127,-71.535778,43.231938,-76.140698,02_11_2023_07_58
CAR,Lexington,MA,02420,Waynesville,OH,45068,1000,COD/COP,834,1,2022 tesla model s,Runs,ENCLOSED,2023-02-19,29256942,http:iTruckify.com/rof6r,Easy Auto Ship LLC,(330) 208-2431,dispatch@easyautoship.net,100.0,Boston - Cambridge - Quincy,Cincinnati - Middletown,42.457706,-71.216824,39.532544,-84.067378,02_11_2023_07_58
SUV,Lowell,MA,01854,Key Largo,FL,33037,1500,FIFTEEN_BUSINESS_DAYS,1560,1,1964 toyota land cruiser,Runs,ENCLOSED,2023-02-13,9382-A,Actual P/U - Bedford NH,Executive Auto Transport LLC,(774) 304-1197,executive.autotrans@gmail.com,99.9,Boston - Cambridge - Quincy,Not specified,42.649275,-71.346363,25.187234,-80.379294,02_11_2023_07_58
SUV,lynnfield,MA,01940,boca raton,FL,33496,1275,COD/COP,1474,1,2021 mercedes-benz g-class,Runs,ENCLOSED,2023-02-24,4123-30727,https:shrpa.io/ci?o=4123-30727 p#844-801-4068,"Sherpa Auto Transport, LLC 1",(844) 801-4068,dispatch+1@sherpaautotransport.com,100.0,Boston - Cambridge - Quincy,Miami - Fort Lauderdale - Pompano Beach,42.538193,-71.030538,26.409103,-80.162687,02_11_2023_07_58
CAR,Malden,MA,02148,Carmel,IN,46032,575,COD/COP,958,1,2014 nissan altima,Runs,ENCLOSED,2023-02-11,10829532,Larry (404) 474 2655 || ASAP || Ready for dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Boston - Cambridge - Quincy,Indianapolis - Carmel,42.43279,-71.054417,39.972741,-86.177082,02_11_2023_07_58
PICKUP,Medford,MA,02155,La Quinta,CA,92253,2000,TWO_BUSINESS_DAYS,2920,1,2022 ford f-150 lightning,Runs,ENCLOSED,2023-02-14,5757,Load-2/14-15 (quick pay),"KA Transportation Services, LLC",(214) 794-6443,croehllmiami@gmail.com,100.0,Boston - Cambridge - Quincy,Riverside - San Bernardino - Ontario,42.424993,-71.111104,33.666324,-116.278709,02_11_2023_07_58
CAR,Newton Highlands,MA,02461,Naples,FL,34110,775,COD/COP,1496,1,2002 ford thunderbird,Runs,ENCLOSED,2023-02-11,10209678,James (404) 446-3921 Ready Contract sign ,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Boston - Cambridge - Quincy,Naples - Marco Island,42.314007,-71.20848,26.299119,-81.78955,02_11_2023_07_58
SUV,Norwood,MA,02062,Windermere,FL,34786,1200,COD/COP,1313,1,2023 land rover defender,Runs,ENCLOSED,2023-02-13,Not specified,TEXT 631-703-7377,JerHer Logistics Inc,(631) 703-7377,jerherlogistics@gmail.com,100.0,Boston - Cambridge - Quincy,Orlando - Kissimmee - Sanford,42.181894,-71.19668,28.480217,-81.555979,02_11_2023_07_58
CAR,Orleans,MA,02653,Camano Island,WA,98282,2500,IMMEDIATELY,3230,1,1972 mgb gt,Runs,ENCLOSED,2023-02-17,5637111,Quickpay or Net 20,Direct Connect Logistix,(317) 706-4747,operations@directconnectlogistix.com,100.0,Barnstable Town,Not specified,41.748664,-69.974607,48.16265,-122.447717,02_11_2023_07_58
SUV,Peabody,MA,01960,Sarasota,FL,34242,1100,FIFTEEN_BUSINESS_DAYS,1431,1,2023 bmw x3,Runs,ENCLOSED,2023-02-22,38966,Not specified,Beacon Shipping Logistics,(401) 525-0654,dispatch@bslusa.com,100.0,Boston - Cambridge - Quincy,North Port - Bradenton - Sarasota,42.532576,-70.97366,27.25744,-82.540334,02_11_2023_07_58
CAR,Raynham,MA,02767,Canton,OH,44718,600,THIRTY_BUSINESS_DAYS,668,1,2022 mercedes-benz s-class sedan,Runs,ENCLOSED,2023-02-08,020823-SAG-MA-EN-1,Not specified,Eurocar Transport LTD,(330) 951-0391,transport@eurocartransport.com,100.0,Providence - New Bedford - Fall River,Canton - Massillon,41.938566,-71.058468,40.844133,-81.440854,02_11_2023_07_58
CAR,somerset,MA,02726,conway,SC,29526,1250,COD/COP,848,1,1971 chevrolet el camino,Runs,ENCLOSED,2023-02-14,r567474,call or request online: v2d&period;io/1nrc6a,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Providence - New Bedford - Fall River,Myrtle Beach - Conway - North Myrtle Beach,41.757258,-71.150943,33.870176,-78.984769,02_11_2023_07_58
CAR,somerset,MA,02726,conway,SC,29526,900,COD/COP,848,1,1972 chevrolet el camino,Runs,ENCLOSED,2023-02-13,3945289-at,ready on feb 13th,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Providence - New Bedford - Fall River,Myrtle Beach - Conway - North Myrtle Beach,41.757258,-71.150943,33.870176,-78.984769,02_11_2023_07_58
CAR,swampscott,MA,01907,orlando,FL,32828,1005,COD/COP,1329,1,2019 mercedes-benz e-class,Runs,ENCLOSED,2023-02-17,1674688,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Boston - Cambridge - Quincy,Orlando - Kissimmee - Sanford,42.47517,-70.904971,28.520052,-81.165998,02_11_2023_07_58
CAR,Webster,MA,01570,Fargo,ND,58102,1500,COD/COP,1611,1,1955 chevrolet bel air,Runs,ENCLOSED,2023-01-26,TXT ONLY 615-946-9103; RUNS AND DRIVES,Not specified,Down South Industries,(615) 946-9103,transport@downsouthindustriesllc.com,99.7,Worcester,Fargo,42.058201,-71.848067,46.925828,-96.828912,02_11_2023_07_58
CAR,Worcester,MA,01606,North Tonawanda,NY,14120,650,TWO_BUSINESS_DAYS,422,1,1988 volkswagen scirocco,Runs,ENCLOSED,2023-02-10,Scirocco; MA to NY; 59975794,Not specified,"We Haul It All, Inc.",888-607-1999,eric@1stcallautohaul.com,99.6,Worcester,Buffalo - Niagara Falls,42.313314,-71.796346,43.070646,-78.82139,02_11_2023_07_58
PICKUP,Worcester,MA,01607,Daytona Beach,FL,32119,1100,COD/COP,1214,1,1971 chevrolet w/bike in bed c/k 10 series with bike in bed,Runs,ENCLOSED,2023-02-10,774 696 6095 C10 W/ BIKE,774 696 6095 call or text,Tomcat Motors,(774) 696-6095,bigblockmarro@yahoo.com,100.0,Worcester,Deltona - Daytona Beach - Ormond Beach,42.225438,-71.78724,29.156645,-81.03219,02_11_2023_07_58
CAR,worcester,MA,01601,folsom,CA,95630,2050,COD/COP,2967,1,1950 mercury monterey,Runs,ENCLOSED,2023-01-27,1707890,"actual p/u in buffalo,ny 14221.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Worcester,Sacramento - Arden-Arcade - Roseville,42.2627,-71.8028,38.664532,-121.145,02_11_2023_07_58
CAR,Baltimore,MD,21202,Reno,NV,89510,2150,TWO_BUSINESS_DAYS,2641,1,2002 acura rsx,Runs,ENCLOSED,2023-02-11,RD76956,"Actual PU LEONARDTOWN, MD 20650 DEL FALLON, NV 89406",RCG Logistics LLC 1,(916) 573-6599,ship@rcglogistics.com,100.0,Baltimore - Towson,Reno - Sparks,39.295824,-76.607773,39.881942,-119.617604,02_11_2023_07_58
